DATE,DFF,DGS10,DGS3MO,DGS5
2000-04-01,6.0196666666666667,5.9905263157894737,5.8215789473684211,6.2626315789473684
2000-05-01,6.2680645161290323,6.4404545454545455,5.9945454545454545,6.6877272727272727
2000-06-01,6.5283333333333333,6.0972727272727273,5.8618181818181818,6.3009090909090909
2000-07-01,6.5445161290322581,6.0540000000000000,6.1425000000000000,6.1790000000000000
2000-08-01,6.4967741935483871,5.8260869565217391,6.2773913043478261,6.0608695652173913
2000-09-01,6.5170000000000000,5.7990000000000000,6.1750000000000000,5.9345000000000000
2000-10-01,6.5093548387096774,5.7385714285714286,6.2947619047619048,5.7828571428571429
2000-11-01,6.5143333333333333,5.7171428571428571,6.3561904761904762,5.6976190476190476
2000-12-01,6.4022580645161290,5.2405000000000000,5.9370000000000000,5.1680000000000000
2001-01-01,5.9758064516129032,5.1609523809523810,5.2852380952380952,4.8585714285714286
2001-02-01,5.4942857142857143,5.0989473684210526,5.0052631578947368,4.8863157894736842
2001-03-01,5.3109677419354839,4.8854545454545455,4.5354545454545455,4.6427272727272727
2001-04-01,4.8020000000000000,5.1410000000000000,3.9660000000000000,4.7635000000000000
2001-05-01,4.2122580645161290,5.3913636363636364,3.7031818181818182,4.9277272727272727
2001-06-01,3.9696666666666667,5.2842857142857143,3.5652380952380952,4.8071428571428571
2001-07-01,3.7690322580645161,5.2361904761904762,3.5933333333333333,4.7619047619047619
2001-08-01,3.6525806451612903,4.9713043478260870,3.4378260869565217,4.5739130434782609
2001-09-01,3.0690000000000000,4.7317647058823529,2.6923529411764706,4.1152941176470588
2001-10-01,2.4851612903225806,4.5668181818181818,2.1977272727272727,3.9100000000000000
2001-11-01,2.0870000000000000,4.6515000000000000,1.9065000000000000,3.9725000000000000
2001-12-01,1.8177419354838710,5.0875000000000000,1.7200000000000000,4.3895000000000000
2002-01-01,1.7296774193548387,5.0357142857142857,1.6847619047619048,4.3400000000000000
2002-02-01,1.7396428571428571,4.9115789473684211,1.7568421052631579,4.2984210526315789
2002-03-01,1.7300000000000000,5.2840000000000000,1.8250000000000000,4.7380000000000000
2002-04-01,1.7530000000000000,5.2109090909090909,1.7450000000000000,4.6468181818181818
2002-05-01,1.7512903225806452,5.1645454545454545,1.7604545454545455,4.4945454545454545
2002-06-01,1.7503333333333333,4.9265000000000000,1.7320000000000000,4.1860000000000000
2002-07-01,1.7290322580645161,4.6531818181818182,1.7136363636363636,3.8072727272727273
2002-08-01,1.7432258064516129,4.2572727272727273,1.6472727272727273,3.2945454545454545
2002-09-01,1.7506666666666667,3.8700000000000000,1.6590000000000000,2.9380000000000000
2002-10-01,1.7548387096774194,3.9409090909090909,1.6100000000000000,2.9450000000000000
2002-11-01,1.3360000000000000,4.0484210526315789,1.2547368421052632,3.0547368421052632
2002-12-01,1.2383870967741935,4.0323809523809524,1.2109523809523810,3.0333333333333333
2003-01-01,1.2351612903225806,4.0485714285714286,1.1890476190476190,3.0523809523809524
2003-02-01,1.2621428571428571,3.9026315789473684,1.1852631578947368,2.8978947368421053
2003-03-01,1.2529032258064516,3.8071428571428571,1.1509523809523810,2.7838095238095238
2003-04-01,1.2580000000000000,3.9585714285714286,1.1523809523809524,2.9285714285714286
2003-05-01,1.2590322580645161,3.5690476190476190,1.0880952380952381,2.5157142857142857
2003-06-01,1.2226666666666667,3.3342857142857143,0.93619047619047619048,2.2657142857142857
2003-07-01,1.01129032258064516129,3.9754545454545455,0.92045454545454545455,2.8722727272727273
2003-08-01,1.02903225806451612903,4.4452380952380952,0.96904761904761904762,3.3700000000000000
2003-09-01,1.01000000000000000000,4.2742857142857143,0.95523809523809523810,3.1847619047619048
2003-10-01,1.01000000000000000000,4.2904545454545455,0.94181818181818181818,3.1859090909090909
2003-11-01,0.99600000000000000000,4.3000000000000000,0.95222222222222222222,3.2872222222222222
2003-12-01,0.98419354838709677419,4.2677272727272727,0.91454545454545454545,3.2686363636363636
2004-01-01,0.99709677419354838710,4.1505000000000000,0.90050000000000000000,3.1215000000000000
2004-02-01,1.00724137931034482759,4.0842105263157895,0.94473684210526315789,3.0678947368421053
2004-03-01,1.00161290322580645161,3.8265217391304348,0.95347826086956521739,2.7869565217391304
2004-04-01,1.00400000000000000000,4.3476190476190476,0.95809523809523809524,3.3895238095238095
2004-05-01,1.00451612903225806452,4.7155000000000000,1.03950000000000000000,3.8505000000000000
2004-06-01,1.02566666666666666667,4.7338095238095238,1.2880952380952381,3.9290476190476190
2004-07-01,1.2635483870967742,4.4980952380952381,1.3576190476190476,3.6885714285714286
2004-08-01,1.4293548387096774,4.2813636363636364,1.5031818181818182,3.4745454545454545
2004-09-01,1.6050000000000000,4.1257142857142857,1.6814285714285714,3.3552380952380952
2004-10-01,1.7609677419354839,4.0970000000000000,1.7945000000000000,3.3475000000000000
2004-11-01,1.9320000000000000,4.1940000000000000,2.1075000000000000,3.5250000000000000
2004-12-01,2.1561290322580645,4.2309090909090909,2.2227272727272727,3.5981818181818182
2005-01-01,2.2793548387096774,4.2215000000000000,2.3710000000000000,3.7070000000000000
2005-02-01,2.5017857142857143,4.1652631578947368,2.5794736842105263,3.7663157894736842
